112,53.593035,-2.305435
113,52.248581,0.711009
114,52.242503,0.719559
115,,
116,53.256778,-1.913086
117,53.256792,-1.913081
118,53.140688,-4.2645
119,53.140423,-4.265007
120,53.140423,-4.265007
121,51.569308,-3.217578
123,51.475964,-0.091345
124,50.210932,-5.300786
125,52.20369,0.132308
126,52.2069,0.136798
127,52.204052,0.122746
128,52.684535,-2.036548
129,51.281978,1.09495
130,51.278703,1.085766
131,51.478696,-3.180033
132,51.484556,-3.180256
133,51.482114,-3.166483
134,51.482114,-3.166483
135,54.893559,-2.931248
136,54.897516,-2.935533
137,54.893559,-2.931248
138,51.856169,-4.307628
139,51.856169,-4.307628
140,51.857059,-4.304406
141,51.497475,-0.128016
142,51.81078,-0.808171
143,51.515491,-0.101998
144,54.33392,-1.440446
145,51.522831,-0.145399
148,51.384229,0.526879
150,51.735908,0.47372
151,51.734791,0.472713
152,51.899099,-2.083433
153,51.899099,-2.083433
155,51.699964,-0.032683
156,53.188593,-2.887016
157,53.186004,-2.891826
159,53.187637,-2.893506
160,53.23642,-1.423736
161,53.23696,-1.423744
162,54.861387,-1.573022
163,50.832554,-0.779876
164,50.833251,-0.779517
165,51.452616,-2.111183
166,53.65356,-2.63714
167,53.65356,-2.63714
168,51.7166,-1.966
169,51.512987,-0.090097
170,51.524605,-0.097799
171,52.721341,-1.373974
172,51.887269,0.893982
173,51.889794,0.898824
174,51.792954,-2.616785
175,54.853252,-1.833047
176,54.857561,-1.830288
177,53.320208,-3.823277
178,52.4878,-0.697968
180,52.405584,-1.50644
181,52.405831,-1.507628
182,51.117512,-0.182138
183,53.097665,-2.438725
185,52.929363,1.292521
186,51.373338,-0.09215
187,51.372396,-0.093985
188,50.854439,-3.393365
189,51.651298,-3.021274
190,54.523731,-1.558319
191,54.52422,-1.549507
192,51.445408,0.220245
193,51.444585,0.211916
197,53.187083,-3.414581
198,52.922451,-1.473009
199,52.92462,-1.479914
200,51.354284,-1.999348
201,50.368861,-4.142048
202,53.692571,-1.633345
203,53.691441,-1.631356
204,51.605526,-1.239374
205,52.743565,-3.885358
206,53.519041,-1.134041
207,53.519463,-1.130247
208,53.519463,-1.130247
209,50.716843,-2.4404556
210,51.237153,-0.324976
211,51.127908,1.313675
212,52.454044,-2.143235
213,52.509731,-2.087874
214,54.772528,-1.570382
215,54.774092,-1.567894
216,54.773791,-1.565992
217,51.51141,-0.323338
218,51.507426,-0.598103
219,,
220,50.767547,0.277753
221,51.610738,-0.06608
222,52.400159,0.262521
223,51.598172,-0.072952
224,51.700741,0.114081
225,51.336933,-0.259466
226,52.095141,-1.947303
227,50.72132,-3.525075
228,50.72413,-3.517147
229,50.72132,-3.525075
230,50.853339,-1.183139
231,51.447519,-0.40588
233,53.927938,-3.010597
234,53.247806,-3.136739
235,,
236,51.230544,-2.335426
237,54.116521,-3.227577
238,53.401087,-0.775246
239,54.959027,-1.600238
240,54.959027,-1.600238
242,51.863403,-2.249397
243,51.866453,-2.2486
244,51.865398,-2.250105
245,51.863403,-2.249397
246,53.7033,-0.871335
247,52.904059,-0.650168
248,52.904059,-0.650168
249,51.442195,0.370081
250,51.478663,0.323336
252,53.564843,-0.08224
253,52.613174,1.724914
254,51.473617,-0.019085
255,53.569105,-0.080582
256,51.238962,-0.577198
257,51.238767,-0.578952
258,51.238962,-0.577198
259,54.5399,-1.04933
261,53.719277,-1.860157
262,53.720469,-1.863234
263,53.329038,-2.696186
264,51.578235,-0.150058
265,51.770102,0.091898
266,51.768307,0.096743
267,53.990275,-1.540428
268,53.990429,-1.53976
269,51.593824,-0.33981
270,51.589595,-0.331762
271,54.685782,-1.214005
272,54.685782,-1.214005
273,51.935222,1.267278
274,50.859393,0.566689
275,50.859393,0.566689
276,51.80235,-4.97961
277,51.581867,0.185739
280,51.754619,-0.473957
281,51.58187,-0.245648
282,52.05617,-2.717276
283,52.05619,-2.712536
284,52.05708,-2.71099
285,51.793936,-0.079598
286,51.7959,-0.076943
287,51.62765,-0.746128
288,51.62765,-0.746128
289,51.546789,-0.105542
290,52.544706,-1.373657
291,51.94803,-0.282527
292,53.311686,-4.632927
293,50.801079,-3.196098
295,51.494987,-0.128767
296,51.068575,-0.322562
297,51.068575,-0.322562
298,54.841575,-1.475195
299,50.82874,-0.161569
300,53.642144,-1.783452
301,53.645056,-1.783361
302,53.740995,-0.332702
305,51.561491,0.086854
306,52.971666,-1.312483
308,51.498182,-0.096536
309,51.51761,-0.138823
310,52.057795,1.151168
311,52.053654,1.143203
312,52.057795,1.151168
313,52.056857,1.148885
314,49.914615,-6.317111
315,51.479216,-0.340331
316,53.866943,-1.909423
317,53.846246,-1.83534
318,54.334694,-2.747967
319,54.334694,-2.747967
320,52.398946,-0.727189
321,52.397293,-0.72565
322,52.384648,-2.240396
323,52.384179,-2.240893
324,52.754652,0.39403
325,52.751722,0.394002
326,52.751722,0.394002
327,53.744099,-0.331716
328,53.744072,-0.326561
329,51.40797,-0.305225
330,51.405882,-0.304426
331,51.407826,-0.306467
332,53.412114,-2.8372
333,53.302033,-2.374179
334,51.488362,-0.109866
335,54.050848,-2.803588
336,54.0493,-2.80501
337,54.046522,-2.797381
338,54.050848,-2.803588
339,50.63392,-4.363939
340,52.28837,-1.533223
341,53.800439,-1.551754
342,53.799852,-1.552661
343,53.7972,-1.554646
344,52.630053,-1.127105
345,52.630053,-1.127105
346,52.632753,-1.134927
348,53.543083,-2.626686
349,50.872982,0.009512
350,50.873593,0.014783
351,53.690388,-2.700788
352,53.224465,-0.541191
353,53.234589,-0.540577
354,53.224601,-0.542025
355,53.224465,-0.541191
356,50.464277,-4.46404
357,53.404169,-2.989778
358,53.404169,-2.989778
359,53.409151,-2.986268
360,53.320208,-3.823277
361,51.682114,-4.163127
362,53.254909,-4.311636
363,53.253029,-4.309871
364,51.632816,-3.454599
365,51.518436,-0.114516
368,53.371035,0.011907
369,52.478352,1.755855
370,52.478352,1.755855
371,52.366609,-2.720973
372,52.366,-2.71972
373,51.878278,-0.420284
374,51.88104,-0.419054
375,51.877723,-0.414434
376,50.877484,-1.578405
377,53.256651,-2.123593
378,53.263517,-2.124977
379,51.524951,-0.714297
380,51.270808,0.518614
381,51.271418,0.523307
382,51.270808,0.518614
383,53.480343,-2.249923
385,53.480121,-2.252201
386,53.478682,-2.235166
389,53.148638,-1.205729
390,51.3823,1.3848
392,52.480175,-0.920718
394,51.515292,-0.091341
395,51.384035,0.519581
396,51.384229,0.526879
397,52.766643,-0.887238
398,52.766643,-0.887238
399,51.380813,-2.354284
400,51.747033,-3.379905
401,51.747558,-3.380483
402,50.99916,-0.113411
403,54.575209,-1.231232
405,54.575209,-1.231232
407,52.344236,0.510919
408,52.041047,-0.766292
409,52.041047,-0.766292
410,51.200009,-3.47293
411,53.177002,-3.13717
412,53.177002,-3.13717
413,53.166107,-3.143718
414,55.166995,-1.690526
415,51.661597,-3.799453
416,51.663043,-3.80191
417,,
418,53.077126,-0.805178
419,53.139683,-1.197343
420,51.400831,-1.318286
421,51.400831,-1.318286
422,53.013332,-2.230256
423,54.970171,-1.603251
424,54.969626,-1.621158
425,54.973213,-1.610661
426,51.590972,-2.992616
427,50.701208,-1.291858
429,50.701208,-1.291858
430,51.588381,-3.004937
431,51.588652,-3.005809
432,50.528946,-3.613438
433,54.620498,-1.569677
434,51.539722,-2.41684
436,53.652411,-2.997385
438,54.997587,-1.462657
439,55.011951,-1.441387
440,54.333486,-1.435885
441,52.240803,-0.89364
442,52.277558,-0.873714
443,52.241115,-0.89621
445,52.63455,1.30181
446,52.634234,1.30152
447,52.63455,1.30181
448,52.94854,-1.146651
449,52.94854,-1.146651
450,52.947283,-1.149354
451,52.95198,-1.156347
452,52.522925,-1.462428
453,52.522932,-1.46277
455,53.543553,-2.118544
456,53.541739,-2.116999
457,53.568781,-2.883116
458,52.860896,-3.054813
459,52.857895,-3.060606
460,51.74817,-1.257072
461,51.74817,-1.257072
462,51.748546,-1.25816
463,54.666918,-2.753022
464,54.666918,-2.753022
466,50.11838,-5.54139
467,50.11965,-5.539888
468,52.570066,-0.24022
469,52.569753,-0.241531
470,52.570066,-0.24022
471,54.755684,-1.336151
473,50.369194,-4.141693
474,50.369287,-4.139573
475,53.692486,-1.308674
476,53.692161,-1.314736
477,51.704647,-3.041506
478,51.599848,-3.344248
479,51.598377,-3.340797
480,50.722164,-1.960835
481,50.721936,-1.96077
482,51.592466,-3.78348
483,50.79578,-1.091162
484,50.795951,-1.090038
485,53.336575,-3.416416
486,53.762394,-2.698983
487,53.761981,-2.701199
488,52.89093,-4.41825
490,53.702736,-2.283387
492,51.456571,-0.970745
493,51.456367,-0.967119
494,51.453342,-0.975742
495,51.587712,0.081415
496,52.308121,-1.941947
497,52.30609,-1.93674
498,51.238536,-0.182026
499,53.818049,-2.234748
500,51.238536,-0.182026
501,53.321,-0.943008
502,53.302296,-3.747236
503,53.320199,-3.488506
504,51.463815,-0.303474
505,53.616686,-2.159548
506,51.58265,0.187638
507,53.429146,-1.358336
508,53.429146,-1.358336
509,52.375724,-1.265216
510,52.376894,-1.26464
513,53.479456,-2.284322
514,53.484178,-2.259052
515,,
516,,
517,54.280393,-0.404405
518,54.281464,-0.407912
519,53.5877,-0.647778
520,,
521,51.130281,-3.005349
522,53.782984,-1.070489
523,51.28004,0.17723
524,53.385556,-1.468739
525,53.385197,-1.46497
526,53.385556,-1.468739
527,50.945,-2.5141
529,52.712603,-2.750927
530,52.704618,-2.731136
531,52.704949,-2.729809
532,51.339872,0.731525
533,52.983059,-0.024983
534,53.148591,0.344838
535,53.961367,-2.014766
536,53.961195,-2.012599
537,52.999991,-0.409466
538,51.507426,-0.598103
539,51.581017,0.017283
540,52.412713,-1.781356
541,53.097665,-2.438725
542,55.132385,-1.594101
544,53.448921,-2.989102
545,54.993024,-1.439086
546,50.939632,-2.633773
547,54.993024,-1.439086
548,51.464612,-0.16246
549,52.196927,-2.224326
550,50.913706,-1.402977
551,50.914313,-1.403979
552,51.537535,0.715025
553,51.543729,0.709725
554,51.543729,0.709725
555,53.648908,-2.999314
556,53.652411,-2.997385
557,51.505718,-0.082173
558,52.786623,-0.154159
559,51.751619,-0.335522
560,51.751619,-0.335522
561,51.752302,-0.336743
562,53.453662,-2.737407
563,53.454944,-2.73648
564,52.805428,-2.119429
565,52.805906,-2.113657
566,52.761817,-1.932383
567,51.429098,-0.498096
568,51.429098,-0.498096
569,52.650933,-0.478116
570,51.901177,-0.203235
571,53.408185,-2.159067
572,53.406539,-2.156239
573,52.99808,-2.163498
574,53.0221,-2.1758
575,53.022072,-2.175754
577,52.454044,-2.143235
578,51.539195,0.000354
579,52.194146,-1.712003
581,51.745583,-2.214159
582,52.042944,0.735293
583,54.904879,-1.380346
584,54.907199,-1.387828
585,52.568184,-1.823562
586,51.357811,-0.151856
587,52.64977,0.686002
588,51.620257,-3.938
589,51.614353,-3.957233
590,51.621879,-3.945379
591,51.561103,-1.781911
592,51.560832,-1.781061
593,53.485575,-2.102121
595,52.635296,-1.693055
596,52.635296,-1.693055
597,51.012778,-3.107695
598,51.012778,-3.107695
599,51.014297,-3.10967
600,54.575209,-1.231232
601,54.573523,-1.234574
602,52.678223,-2.452257
603,52.67774,-2.451498
605,51.527074,-0.023595
606,51.387619,1.381771
607,52.412361,0.746252
608,50.486768,-3.551807
609,50.46944,-3.533921
610,50.436321,-3.693074
612,51.502309,-0.076668
613,53.42631,-2.325277
615,51.320239,-2.211438
616,50.265548,-5.056635
617,50.265548,-5.056635
618,50.2683,-5.043998
619,51.129914,0.260206
620,,
621,54.97142,-2.103147
622,51.522249,-0.421477
623,51.54966,-0.481668
624,51.404359,-3.269483
625,53.260357,-2.510921
626,53.679516,-1.49177
627,53.683982,-1.502269
628,52.58909,-1.985639
629,52.584728,-1.977656
630,51.590692,-0.014786
631,51.45938,-0.209626
632,51.587755,-1.427198
633,50.6837,-2.11431
634,52.502221,-2.011359
635,53.390618,-2.59882
636,53.386265,-2.60097
637,52.282727,-1.589689
638,51.663675,-0.398797
639,51.661808,-0.397691
640,52.301748,-0.699224
641,52.301573,-0.689109
642,51.209277,-2.644641
643,52.65896,-3.146222
644,52.65896,-3.146222
646,52.519985,-1.997893
647,51.490761,-0.219474
648,51.490761,-0.219474
649,51.014297,-3.10967
650,51.360792,-2.905806
651,51.360765,-2.905959
652,53.800354,-1.553198
653,50.607682,-2.46007
654,50.608402,-2.460105
656,54.548204,-3.584117
657,54.544,-3.58774
658,53.3645,-2.73152
659,53.543083,-2.626686
661,51.535391,-0.248806
662,51.423633,-0.203601
663,50.7999,-1.98439
664,51.062549,-1.319369
665,51.068092,-1.318502
666,53.393057,-3.013581
667,52.667693,0.159986
668,51.802562,0.644571
669,51.78634,-1.49398
670,51.316608,-0.558539
671,52.584361,-2.122132
672,52.586168,-2.130417
673,51.599095,-0.104275
675,51.492636,0.061825
676,51.496496,0.090137
677,51.4895,0.065725
678,52.196949,-2.221883
679,52.196927,-2.224326
680,54.643979,-3.542356
681,53.301973,-1.122231
682,53.30077,-1.126052
683,50.814052,-0.37404
684,50.814052,-0.37404
686,53.04846,-2.989528
689,50.940552,-2.63501
691,53.954681,-1.076368
692,53.955047,-1.079454
693,53.956412,-1.081891
694,53.954681,-1.076368
866,51.514143,-0.113742
868,51.514143,-0.113742
869,51.514143,-0.113742
871,51.514143,-0.113742
872,51.514143,-0.113742
873,51.514143,-0.113742
874,51.514143,-0.113742
875,51.514143,-0.113742
876,51.514653,-0.110219
877,51.5153,-0.1095
879,51.514143,-0.113742
880,51.514143,-0.113742
881,51.518436,-0.114516
882,52.237302,-0.899965
883,52.237302,-0.899965
884,52.237302,-0.899965
885,52.237302,-0.899965
886,52.237302,-0.899965
888,51.514143,-0.113742
890,51.592466,-3.78348
892,52.7438,-3.8835
893,51.682114,-4.163127
894,52.7048586,-2.7310971
895,52.630053,-1.127105
896,50.822983,-0.135443
897,51.373338,-0.09215
898,53.485575,-2.102121
899,52.05843,-1.341317
900,51.7939,-3.98679
901,51.801481,-4.981624
902,53.479201,-2.249303
903,51.856169,-4.307628
904,52.420167,-4.084479
905,52.083343,-4.659705
906,53.409329,-2.989747
907,51.007257,-3.11613
908,51.360719,-2.906002
909,51.239495,-0.574474
910,51.239495,-0.574474
911,53.425575,-2.985154
912,NULL,NULL
913,NULL,NULL
914,NULL,NULL
915,53.425583,-2.985128
916,51.730138,0.471338
917,52.331629,-0.185974
918,53.480761,-2.252476
919,53.480761,-2.252476
920,NULL,NULL
921,52.609563,-1.913252
922,NULL,NULL
923,NULL,NULL
924,NULL,NULL
925,52.771708,-1.202193
926,52.24142,-3.380967
927,54.773774,-1.565852
928,NULL,NULL
929,NULL,NULL
930,,
931,53.404169,-2.98778
932,51.073181,-1.810116
933,NULL,NULL
934,52.135029,-0.467881
935,53.408284,-2.984397
936,NULL,NULL
937,NULL,NULL
938,53.329038,-2.696186
939,51.452174,-2.590649
940,53.543083,-2.626686
941,51.452174,-2.590649
942,,
943,,
944,NULL,NULL
945,,
946,52.28837,-1.533223
947,NULL,NULL
948,53.797104,-1.552151
949,NULL,NULL
950,NULL,NULL
951,NULL,NULL
952,50.469293,-4.707295
953,53.564843,-0.08224
1000,NULL,NULL
1001,NULL,NULL
1002,NULL,NULL
1003,NULL,NULL
1004,NULL,NULL
1005,NULL,NULL
1006,NULL,NULL
1007,NULL,NULL
1008,NULL,NULL
1009,NULL,NULL
1010,NULL,NULL
1011,NULL,NULL
1012,NULL,NULL
1013,NULL,NULL
1014,NULL,NULL
1015,NULL,NULL
1016,NULL,NULL
1017,NULL,NULL
1018,NULL,NULL
1019,NULL,NULL
1020,NULL,NULL
1021,NULL,NULL
1022,NULL,NULL
1023,NULL,NULL
1024,NULL,NULL
1025,NULL,NULL
1026,NULL,NULL
1027,NULL,NULL
1028,NULL,NULL
1029,NULL,NULL
1030,NULL,NULL
1031,NULL,NULL
1032,NULL,NULL
1033,NULL,NULL
1034,NULL,NULL
1035,NULL,NULL
1036,NULL,NULL
1037,NULL,NULL
1038,NULL,NULL
1039,NULL,NULL
1040,NULL,NULL
1041,NULL,NULL
1042,NULL,NULL
1043,NULL,NULL
1044,NULL,NULL
1045,NULL,NULL
1046,NULL,NULL
1047,NULL,NULL
1048,NULL,NULL
1049,NULL,NULL
1050,NULL,NULL
1051,NULL,NULL
1052,NULL,NULL
1053,NULL,NULL
1054,NULL,NULL
1055,NULL,NULL
1056,NULL,NULL
1057,NULL,NULL
1058,NULL,NULL
1059,NULL,NULL
1060,NULL,NULL
1061,NULL,NULL
1062,NULL,NULL
1063,NULL,NULL
1064,NULL,NULL
1065,NULL,NULL
1066,NULL,NULL
1067,NULL,NULL
1068,NULL,NULL
1069,NULL,NULL
1070,NULL,NULL
1071,NULL,NULL
1072,NULL,NULL
1073,NULL,NULL
1074,NULL,NULL
1075,NULL,NULL
1076,NULL,NULL
1077,NULL,NULL
1078,NULL,NULL
1079,NULL,NULL
1080,NULL,NULL
1081,NULL,NULL
1082,51.507426,-0.598103
1083,NULL,NULL
1084,NULL,NULL
1085,NULL,NULL
1086,NULL,NULL
1087,NULL,NULL
1088,NULL,NULL
1089,NULL,NULL
1090,NULL,NULL
1091,NULL,NULL
1092,NULL,NULL
1093,NULL,NULL
1094,NULL,NULL
1095,NULL,NULL
1096,NULL,NULL
1097,NULL,NULL
1098,NULL,NULL
1099,NULL,NULL
1100,NULL,NULL
1101,NULL,NULL
1102,NULL,NULL
1103,NULL,NULL
1104,NULL,NULL
1105,NULL,NULL
1106,NULL,NULL
1107,NULL,NULL
1108,NULL,NULL
1109,NULL,NULL
1110,NULL,NULL
1111,NULL,NULL
1112,NULL,NULL
1113,NULL,NULL
1114,NULL,NULL
1115,NULL,NULL
1116,NULL,NULL
1117,NULL,NULL
1118,NULL,NULL
1119,NULL,NULL
1120,NULL,NULL
1121,NULL,NULL
1122,NULL,NULL
1123,NULL,NULL
1124,NULL,NULL
1126,NULL,NULL
1127,NULL,NULL
1128,NULL,NULL
1129,NULL,NULL
1130,NULL,NULL
1131,NULL,NULL
1132,NULL,NULL
1133,NULL,NULL
1134,NULL,NULL
1135,NULL,NULL
1136,NULL,NULL
1137,NULL,NULL
1138,NULL,NULL
1139,NULL,NULL
1140,NULL,NULL
1141,NULL,NULL
1142,NULL,NULL
1143,NULL,NULL
1144,NULL,NULL
1145,NULL,NULL
1146,NULL,NULL
1147,NULL,NULL
1148,NULL,NULL
1149,NULL,NULL
1150,NULL,NULL
1151,NULL,NULL
1152,NULL,NULL
1153,NULL,NULL
1154,NULL,NULL
1155,NULL,NULL
1156,NULL,NULL
1157,NULL,NULL
1159,NULL,NULL
1160,53.148638,-1.205729
1161,52.58909,-1.985639
1162,50.823016,-0.135229
1163,54.050848,-2.803588
1165,NULL,NULL
1166,NULL,NULL
1167,NULL,NULL
1168,NULL,NULL
1170,NULL,NULL
1172,NULL,NULL
1173,NULL,NULL
1174,NULL,NULL
1177,NULL,NULL
1178,53.148638,-1.205729
1181,NULL,NULL
1182,NULL,NULL
1183,NULL,NULL
1185,NULL,NULL
1187,NULL,NULL
1189,NULL,NULL
1191,NULL,NULL
1192,NULL,NULL
1193,NULL,NULL
1194,NULL,NULL
1458,NULL,NULL
1467,NULL,NULL
